0,1,2
-0.9550272586309191,0.6166201596588765,-0.5648474377147871
0.3395951975753672,0.6166201596588765,0.2658942574971461
-0.4109105741384219,0.08567574120287899,-0.26815397513909667
0.8461865934821748,0.08567574120287899,-0.4416746971909398
-0.99880676198089,2.2094534150268688,2.153224307918023
3.241550848202018,-0.9762130957091161,-1.1006938125484582
0.07066396271125942,0.08567574120287899,1.7572733960442832
-0.6235538761239955,-0.9762130957091161,1.2710557458596368
-0.6360623056525586,0.08567574120287899,-0.6556536186849226
-0.22328413120997465,0.6166201596588765,0.07457192769076153
-1.042586265330861,-0.4452686772531185,0.08248375335944656
-0.9175019700452296,0.08567574120287899,-0.16817726896207608
-0.6172996613597139,2.2094534150268688,1.8257826137663062
-0.6235538761239955,0.08567574120287899,-0.1818431496625322
0.32708676804680403,-0.4452686772531185,-0.2483744109673838
-0.6360623056525586,0.08567574120287899,0.35040694077628226
-0.6047912318311508,0.6166201596588765,-0.17483039509256135
0.2082566875254541,0.08567574120287899,0.16879457883601098
1.2339479088676326,-1.5071575141651137,-0.21061342482138695
-0.6860960237668112,-0.4452686772531185,-0.20449974135013022
-0.8424513928738506,-0.4452686772531185,-0.5720400065045007
2.3972318550240055,-0.4452686772531185,0.5805691420471208
-0.01689504398868264,1.147564578114874,1.740370859388456
-0.2858262788527904,-1.5071575141651137,-0.48572918102793616
-0.3421142117313246,-0.4452686772531185,-0.7658797353872852
0.17698561370404622,0.6166201596588765,0.577871928750978
0.24578197611114355,0.08567574120287899,0.7999424901333887
-0.09819983592434313,0.6166201596588765,0.40255306450170647
0.6460517210251644,-1.5071575141651137,-1.2382516906517327
-0.6986044532953745,-0.4452686772531185,-0.370648080392517
-0.3671310707884509,0.6166201596588765,0.20224002370817973
0.06440974794697785,0.6166201596588765,0.10945588632087296
2.553587224131045,-0.4452686772531185,-0.03889084496697224
-0.4671985070169561,0.6166201596588765,-0.2753465439288102
3.260313492494863,-1.5071575141651137,-1.3380485826090105
-1.0863657686808321,-0.4452686772531185,-0.48141363975410806
-1.073857339152269,1.147564578114874,2.3193726469604097
0.15822296941120148,-1.5071575141651137,-1.483698100600713
-0.9612814733952006,0.08567574120287899,-0.6673415429682072
0.5272216405038145,0.08567574120287899,0.5131388096435548
-0.704858668059656,-0.4452686772531185,-0.889412104350618
1.0400672511749036,-0.4452686772531185,0.17041290681369664
-0.7611466009381902,-0.9762130957091161,-1.0755198217844602
-0.9550272586309191,-0.4452686772531185,0.32523295001228414
0.008121815068443663,-0.9762130957091161,-1.2319581929607333
